"MGRS_10km","n.taxa","n.neigh","ratio","diff"
"30TVN99",760,1181,0.553947368421053,421
"30TXK64",740,1312,0.772972972972973,572
"30TUK83",40,211,4.275,171
"30TXK63",976,1373,0.406762295081967,397
"30TXK66",674,1115,0.654302670623145,441
"30TUK85",152,779,4.125,627
"30TXK65",485,1273,1.62474226804124,788
"30TUK84",71,432,5.08450704225352,361
"30TXK68",339,963,1.84070796460177,624
"30TVN92",1060,1682,0.586792452830189,622
"30TUK87",286,993,2.47202797202797,707
"30TXK67",330,1091,2.30606060606061,761
"30TVN91",649,1531,1.35901386748844,882
"30TUK86",234,890,2.8034188034188,656
"30TVN94",466,1528,2.27896995708155,1062
"30TUK89",426,989,1.32159624413146,563
"30TXK69",221,774,2.50226244343891,553
"30TVN93",970,1705,0.757731958762887,735
"30TUK88",394,925,1.34771573604061,531
"30TVN96",663,1278,0.927601809954751,615
"30TVN95",577,1338,1.31889081455806,761
"30TVN98",476,1239,1.60294117647059,763
"30TVN97",323,1284,2.97523219814242,961
"30TVN90",186,1193,5.41397849462366,1007
"30TXK17",800,1602,1.0025,802
"30TXK16",699,1555,1.22460658082976,856
"30TUK79",385,914,1.37402597402597,529
"30TXK19",543,1348,1.48250460405157,805
"30TXK18",1026,1583,0.542884990253411,557
"30TVN89",380,1158,2.04736842105263,778
"30TVN88",478,1323,1.76778242677824,845
"30TUK74",35,580,15.5714285714286,545
"30TUK73",28,269,8.60714285714286,241
"30TXK13",442,1099,1.48642533936652,657
"30TVN81",499,1461,1.92785571142285,962
"30TUK76",486,1024,1.10699588477366,538
"30TVN80",109,1077,8.88073394495413,968
"30TUK75",201,873,3.34328358208955,672
"30TXK15",524,1306,1.49236641221374,782
"30TVN83",942,1673,0.776008492569002,731
"30TUK78",373,945,1.53351206434316,572
"30TXK14",501,1161,1.31736526946108,660
"30TVN82",1016,1644,0.618110236220472,628
"30TUK77",447,1031,1.30648769574944,584
"30TVN85",455,1310,1.87912087912088,855
"30TVN84",756,1526,1.01851851851852,770
"30TVN87",607,1343,1.21252059308072,736
"30TVN86",592,1341,1.2652027027027,749
"30TXK06",693,1368,0.974025974025974,675
"30TUK25",672,1252,0.863095238095238,580
"30TXK05",635,1264,0.990551181102362,629
"30TUK24",625,1129,0.8064,504
"30TXK08",606,1463,1.41419141914191,857
"30TUK27",516,1233,1.38953488372093,717
"30TXK07",774,1487,0.921188630490956,713
"30TUK26",641,1297,1.02340093603744,656
"30TUK29",190,959,4.04736842105263,769
"30TXK09",610,1365,1.23770491803279,755
"30TUK28",511,1139,1.22896281800391,628
"30TXK04",536,1135,1.11753731343284,599
"30TUK23",123,910,6.39837398373984,787
"30TXK03",403,1107,1.7468982630273,704
"30TXK39",388,1042,1.68556701030928,654
"30TUK14",485,1248,1.57319587628866,763
"30TXK38",284,1443,4.08098591549296,1159
"30TUK13",145,976,5.73103448275862,831
"30TUK16",505,1253,1.48118811881188,748
"30TUK15",591,1350,1.28426395939086,759
"30TUK18",615,1006,0.635772357723577,391
"30TUK17",276,1166,3.22463768115942,890
"30TUK19",126,885,6.02380952380952,759
"30TXK33",898,1289,0.435412026726058,391
"30TXK35",538,1400,1.60223048327138,862
"30TYN40",367,1139,2.10354223433243,772
"30TXK34",897,1382,0.540691192865106,485
"30TXK37",919,1471,0.600652883569097,552
"30TYN42",931,1419,0.524167561761547,488
"30TXK36",512,1564,2.0546875,1052
"30TYN41",651,1352,1.07680491551459,701
"30TYN43",778,1437,0.847043701799486,659
"30TXK28",578,1588,1.74740484429066,1010
"30TUK47",307,1177,2.83387622149837,870
"30TXK27",1100,1597,0.451818181818182,497
"30TUK46",543,1179,1.17127071823204,636
"30TUK49",326,958,1.93865030674847,632
"30TXK29",484,1318,1.72314049586777,834
"30TUK48",309,1053,2.40776699029126,744
"30TVN56",604,1438,1.38079470198676,834
"30TVN55",313,1340,3.28115015974441,1027
"30TVN58",314,1255,2.9968152866242,941
"30TVN57",554,1410,1.54512635379061,856
"30TVN59",184,1098,4.96739130434783,914
"30TXK24",425,1345,2.16470588235294,920
"30TUK43",210,859,3.09047619047619,649
"30TXK23",290,1302,3.48965517241379,1012
"30TXK26",670,1538,1.2955223880597,868
"30TYN31",537,1504,1.80074487895717,967
"30TVN50",148,938,5.33783783783784,790
"30TUK45",525,1099,1.09333333333333,574
"30TXK25",534,1404,1.62921348314607,870
"30TYN30",406,1269,2.1256157635468,863
"30TUK44",222,978,3.40540540540541,756
"30TYN33",822,1557,0.894160583941606,735
"30TVN52",337,1248,2.70326409495549,911
"30TYN32",941,1595,0.695005313496281,654
"30TVN51",38,1109,28.1842105263158,1071
"30TVN54",721,1310,0.816920943134535,589
"30TYN34",724,1297,0.791436464088398,573
"30TVN53",424,1344,2.16981132075472,920
"30TUK36",567,1274,1.24691358024691,707
"30TUK35",528,1181,1.23674242424242,653
"30TUK38",456,1104,1.42105263157895,648
"30TUK37",729,1203,0.650205761316872,474
"30TVN45",445,1462,2.28539325842697,1017
"30TVN44",561,1421,1.53297682709447,860
"30TUK39",205,928,3.52682926829268,723
"30TVN47",650,1251,0.924615384615385,601
"30TVN46",653,1415,1.16692189892802,762
"30TVN49",152,1004,5.60526315789474,852
"30TVN48",424,995,1.34669811320755,571
"30TUK34",423,1050,1.4822695035461,627
"30TUK33",146,879,5.02054794520548,733
"30TVN41",331,1075,2.24773413897281,744
"30TVN40",454,946,1.08370044052863,492
"30TVN43",680,1325,0.948529411764706,645
"30TVN42",345,1237,2.58550724637681,892
"30TVN78",511,1308,1.55968688845401,797
"30TVN77",761,1419,0.864651773981603,658
"30TVN79",422,1052,1.49289099526066,630
"30TVN70",64,937,13.640625,873
"30TVN72",912,1521,0.667763157894737,609
"30TVN71",437,1347,2.08237986270023,910
"30TVN74",420,1467,2.49285714285714,1047
"30TVN73",913,1571,0.720700985761227,658
"30TVN76",532,1403,1.63721804511278,871
"30TVN75",317,1340,3.22712933753943,1023
"30TVN67",769,1425,0.853055916775033,656
"30TVN66",605,1421,1.34876033057851,816
"30TVN69",448,1015,1.265625,567
"30TVN68",436,1295,1.97018348623853,859
"30TVN61",367,1142,2.11171662125341,775
"30TVN60",63,859,12.6349206349206,796
"30TVN63",808,1395,0.726485148514851,587
"30TVN62",713,1293,0.813464235624123,580
"30TVN65",370,1331,2.5972972972973,961
"30TVN64",472,1345,1.84957627118644,873
"30TXK97",893,1357,0.51959686450168,464
"30TXK96",742,1432,0.929919137466307,690
"30TXK99",325,1040,2.2,715
"30TXK98",471,1270,1.6963906581741,799
"30TXK93",686,1416,1.06413994169096,730
"30TXK95",564,1370,1.4290780141844,806
"30TXK94",588,1422,1.41836734693878,834
"30TXK86",517,1318,1.54932301740812,801
"30TXK85",507,1211,1.38856015779093,704
"30TXK88",316,1224,2.87341772151899,908
"30TXK87",546,1302,1.38461538461538,756
"30TXK89",331,916,1.76737160120846,585
"30TWN09",558,1143,1.04838709677419,585
"30TWN02",745,1623,1.17852348993289,878
"30TWN01",443,1494,2.372460496614,1051
"30TWN04",447,1480,2.31096196868009,1033
"30TWN03",533,1596,1.99437148217636,1063
"30TWN06",349,1276,2.65616045845272,927
"30TWN05",538,1349,1.50743494423792,811
"30TWN08",470,1135,1.41489361702128,665
"30TWN07",303,1232,3.06600660066007,929
"30TWN00",222,1267,4.70720720720721,1045
"30TTP52",16,471,28.4375,455
"30TTP51",124,659,4.31451612903226,535
"30TTP50",163,754,3.62576687116564,591
"30TWN68",511,1077,1.10763209393346,566
"30TWN67",464,1075,1.31681034482759,611
"30TWN69",530,965,0.820754716981132,435
"30TWN60",416,1335,2.20913461538462,919
"30TWN62",667,1578,1.36581709145427,911
"30TWN61",460,1544,2.35652173913043,1084
"30TWN64",824,1460,0.771844660194175,636
"30TWN63",793,1584,0.997477931904161,791
"30TWN66",337,1166,2.45994065281899,829
"30TWN65",604,1307,1.16390728476821,703
"30TWN57",325,1049,2.22769230769231,724
"30TWN56",323,1149,2.55727554179567,826
"30TWN59",381,976,1.56167979002625,595
"30TWN58",401,1067,1.66084788029925,666
"30TWN51",651,1729,1.65591397849462,1078
"30TWN50",467,1542,2.30192719486081,1075
"30TWN53",662,1609,1.43051359516616,947
"30TWN52",955,1623,0.699476439790576,668
"30TWN55",640,1325,1.0703125,685
"30TWN54",709,1444,1.03667136812412,735
"30TWN91",699,1422,1.0343347639485,723
"30TWN90",558,1351,1.42114695340502,793
"30TWN89",701,1091,0.556348074179743,390
"30TWN82",713,1579,1.21458625525947,866
"30TWN81",513,1491,1.90643274853801,978
"30TWN84",812,1585,0.951970443349754,773
"30TWN83",735,1649,1.24353741496599,914
"30TWN86",527,1352,1.56546489563567,825
"30TWN85",661,1484,1.24508320726172,823
"30TWN88",462,1135,1.45670995670996,673
"30TWN87",329,1103,2.35258358662614,774
"30TWN80",464,1353,1.91594827586207,889
"30TWN79",415,1055,1.5421686746988,640
"30TWN78",296,1158,2.91216216216216,862
"30TTM55",170,451,1.65294117647059,281
"30TTM54",104,873,7.39423076923077,769
"30TTM57",59,480,7.13559322033898,421
"30TTM56",75,468,5.24,393
"30TWN71",561,1468,1.61675579322638,907
"30TTM59",80,465,4.8125,385
"30TWN70",296,1259,3.25337837837838,963
"30TTM58",170,428,1.51764705882353,258
"30TWN73",787,1594,1.02541296060991,807
"30TWN72",773,1542,0.994825355756792,769
"30TWN75",689,1341,0.946298984034833,652
"30TWN74",558,1486,1.66308243727599,928
"30TWN77",341,1144,2.35483870967742,803
"30TWN76",538,1172,1.17843866171004,634
"30TTM51",324,934,1.88271604938272,610
"30TTM50",485,1060,1.18556701030928,575
"30TTM53",673,915,0.359583952451709,242
"30TTM52",295,970,2.28813559322034,675
"30TWN24",1005,1584,0.576119402985075,579
"30TWN23",754,1606,1.12997347480106,852
"30TWN26",540,1288,1.38518518518519,748
"30TWN25",530,1562,1.94716981132075,1032
"30TWN28",228,979,3.29385964912281,751
"30TWN27",561,1086,0.935828877005348,525
"30TWN29",387,817,1.11111111111111,430
"30TWN20",610,1563,1.56229508196721,953
"30TWN22",486,1622,2.33744855967078,1136
"30TWN21",861,1658,0.925667828106852,797
"30TTM40",241,932,2.86721991701245,691
"30TWN13",441,1605,2.63945578231292,1164
"30TWN12",433,1556,2.59353348729792,1123
"30TWN15",559,1543,1.7602862254025,984
"30TWN14",514,1558,2.03112840466926,1044
"30TWN17",231,1153,3.99134199134199,922
"30TTM77",77,570,6.4025974025974,493
"30TWN16",562,1247,1.21886120996441,685
"30TTM76",68,629,8.25,561
"30TWN19",261,1023,2.91954022988506,762
"30TTM79",134,619,3.61940298507463,485
"30TWN18",199,1076,4.4070351758794,877
"30TTM78",113,547,3.84070796460177,434
"30TWN11",741,1521,1.05263157894737,780
"30TTM71",127,921,6.25196850393701,794
"30TWN10",247,1406,4.69230769230769,1159
"30TTM70",210,1011,3.81428571428571,801
"30TTM73",92,880,8.56521739130435,788
"30TTM72",193,909,3.70984455958549,716
"30TUP80",525,780,0.485714285714286,255
"30TTM75",127,620,3.88188976377953,493
"30TTM74",196,860,3.38775510204082,664
"30TWN46",557,1262,1.2657091561939,705
"30TWN45",540,1357,1.51296296296296,817
"30TWN48",335,1022,2.05074626865672,687
"30TWN47",373,1046,1.80428954423593,673
"30TTM66",159,561,2.52830188679245,402
"30TWN49",367,822,1.23978201634877,455
"30TTM65",148,597,3.03378378378378,449
"30TTM68",194,513,1.64432989690722,319
"30TTM67",179,542,2.02793296089385,363
"30TTM69",55,597,9.85454545454546,542
"30TWN40",796,1713,1.15201005025126,917
"30TWN42",888,1644,0.851351351351351,756
"30TWN41",816,1835,1.24877450980392,1019
"30TWN44",477,1448,2.0356394129979,971
"30TTM60",381,1114,1.9238845144357,733
"30TWN43",538,1566,1.91078066914498,1028
"30TTM62",360,1033,1.86944444444444,673
"30TTM61",197,1020,4.17766497461929,823
"30TTM64",103,947,8.19417475728155,844
"30TTM63",387,990,1.55813953488372,603
"30TUP70",264,844,2.1969696969697,580
"30TWN35",663,1497,1.2579185520362,834
"30TWN34",558,1560,1.79569892473118,1002
"30TWN37",545,1114,1.04403669724771,569
"30TWN36",555,1276,1.2990990990991,721
"30TWN39",218,844,2.87155963302752,626
"30TWN38",228,1034,3.53508771929825,806
"30TWN31",981,1811,0.846075433231397,830
"30TWN30",738,1697,1.29945799457995,959
"30TWN33",705,1621,1.29929078014184,916
"30TWN32",661,1639,1.47957639939486,978
"30TUP90",331,751,1.26888217522659,420
"30TUP41",75,446,4.94666666666667,371
"30TUP40",177,810,3.57627118644068,633
"30TUP31",101,523,4.17821782178218,422
"30TUP30",210,815,2.88095238095238,605
"30TWM90",305,1470,3.81967213114754,1165
"30TUP60",144,836,4.80555555555556,692
"30TWM92",902,1577,0.748337028824834,675
"30TWM91",671,1615,1.40685543964232,944
"30TWM83",243,1395,4.74074074074074,1152
"30TWM82",402,1403,2.49004975124378,1001
"30TWM85",195,1093,4.6051282051282,898
"30TWM84",517,1222,1.36363636363636,705
"30TWM87",250,1057,3.228,807
"30TWM86",293,1069,2.64846416382253,776
"30TWM89",191,1195,5.2565445026178,1004
"30TWM88",272,1015,2.73161764705882,743
"30TWM81",572,1385,1.42132867132867,813
"30TUP51",66,389,4.89393939393939,323
"30TWM80",538,1228,1.28252788104089,690
"30TUP50",276,770,1.78985507246377,494
"30TWM79",349,1265,2.62464183381089,916
"30TWM72",390,1085,1.78205128205128,695
"30TWM71",256,1059,3.13671875,803
"30TWM74",236,1126,3.77118644067797,890
"30TWM73",411,1126,1.73965936739659,715
"30TWM76",387,1171,2.02583979328165,784
"30TWM75",153,1136,6.42483660130719,983
"30TWM78",167,1219,6.29940119760479,1052
"30TWM77",179,1265,6.06703910614525,1086
"30TYK29",555,1347,1.42702702702703,792
"30TYK28",927,1400,0.51024811218986,473
"30TYK23",751,1313,0.748335552596538,562
"30TYK25",1079,1436,0.330861909175162,357
"30TYK24",857,1431,0.66977829638273,574
"30TYK27",875,1437,0.642285714285714,562
"30TYK26",873,1468,0.6815578465063,595
"30TYK18",672,1396,1.07738095238095,724
"30TVK37",800,1242,0.5525,442
"30TYK17",752,1474,0.960106382978723,722
"30TVK36",157,1287,7.19745222929936,1130
"30TVK39",201,1105,4.49751243781095,904
"30TYK19",659,1299,0.971168437025797,640
"30TVK38",416,1278,2.07211538461538,862
"30TTM99",244,875,2.58606557377049,631
"30TTM98",387,791,1.04392764857881,404
"30TYK14",652,1554,1.38343558282209,902
"30TVK33",206,970,3.70873786407767,764
"30TYK13",753,1419,0.884462151394422,666
"30TWM94",409,1228,2.00244498777506,819
"30TYK16",695,1575,1.26618705035971,880
"30TWM93",608,1539,1.53125,931
"30TVK35",33,920,26.8787878787879,887
"30TYK15",770,1542,1.0025974025974,772
"30TWM96",225,1059,3.70666666666667,834
"30TVK34",45,1081,23.0222222222222,1036
"30TWM95",483,1077,1.22981366459627,594
"30TWM98",489,1090,1.22903885480573,601
"30TTM91",82,651,6.9390243902439,569
"30TWM97",417,1094,1.62350119904077,677
"30TTM90",75,758,9.10666666666667,683
"30TTM93",202,647,2.2029702970297,445
"30TWM99",699,1259,0.801144492131617,560
"30TTM92",48,723,14.0625,675
"30TTM95",95,542,4.70526315789474,447
"30TTM94",55,643,10.6909090909091,588
"30TTM97",331,782,1.36253776435045,451
"30TTM96",329,679,1.06382978723404,350
"30TVK26",249,947,2.80321285140562,698
"30TVK25",192,542,1.82291666666667,350
"30TVK28",284,1110,2.90845070422535,826
"30TVK27",197,1035,4.25380710659898,838
"30TVK29",430,1111,1.58372093023256,681
"30TYK43",472,1128,1.38983050847458,656
"30TTM88",87,689,6.91954022988506,602
"30TYK45",384,1122,1.921875,738
"30TTM87",178,702,2.9438202247191,524
"30TYK44",482,1124,1.33195020746888,642
"30TYK47",678,1161,0.712389380530973,483
"30TTM89",203,750,2.69458128078818,547
"30TYK46",590,1115,0.889830508474576,525
"30TYK49",496,1117,1.25201612903226,621
"30TVK24",144,540,2.75,396
"30TYK48",578,1163,1.0121107266436,585
"30TVK23",145,595,3.10344827586207,450
"30TTM80",447,856,0.914988814317673,409
"30TTM82",85,782,8.2,697
"30TTM81",210,713,2.3952380952381,503
"30TTM84",60,751,11.5166666666667,691
"30TTM83",442,749,0.694570135746606,307
"30TTM86",200,680,2.4,480
"30TTM85",181,632,2.49171270718232,451
"30TVK59",103,845,7.20388349514563,742
"30TYK39",752,1255,0.668882978723404,503
"30TVK58",121,1054,7.71074380165289,933
"30TYK34",535,1427,1.66728971962617,892
"30TVK53",295,1005,2.40677966101695,710
"30TYK33",570,1309,1.29649122807018,739
"30TYK36",669,1430,1.13751868460389,761
"30TVK55",227,1082,3.76651982378855,855
"30TYK35",560,1406,1.51071428571429,846
"30TVK54",249,1127,3.52610441767068,878
"30TYK38",675,1337,0.980740740740741,662
"30TVK57",358,1199,2.34916201117318,841
"30TYK37",669,1394,1.08370702541106,725
"30TVK56",468,1293,1.76282051282051,825
"30TVK48",344,1244,2.61627906976744,900
"30TVK47",848,1315,0.550707547169811,467
"30TVK49",203,1007,3.96059113300493,804
"30TVK44",392,1069,1.72704081632653,677
"30TVK43",792,985,0.243686868686869,193
"30TVK46",252,1357,4.38492063492064,1105
"30TVK45",405,988,1.43950617283951,583
"30TYK07",805,1371,0.703105590062112,566
"30TYK06",840,1478,0.759523809523809,638
"30TYK09",506,1160,1.29249011857708,654
"30TYK08",555,1322,1.38198198198198,767
"30TYK03",1019,1399,0.372914622178606,380
"30TYK05",875,1424,0.627428571428571,549
"30TYK04",733,1451,0.979536152796726,718
"30TVK15",105,520,3.95238095238095,415
"30TVK14",114,448,2.92982456140351,334
"30TVK17",194,747,2.85051546391753,553
"30TVK16",172,562,2.26744186046512,390
"30TVK19",325,1257,2.86769230769231,932
"30TVK18",243,1058,3.35390946502058,815
"30TVK13",103,442,3.29126213592233,339
"30TVK04",39,370,8.48717948717949,331
"30TVK03",63,336,4.33333333333333,273
"30TVK06",121,553,3.5702479338843,432
"30TVK05",87,507,4.82758620689655,420
"30TVK08",387,1063,1.74677002583979,676
"30TVK07",149,857,4.75167785234899,708
"30TVK09",721,1216,0.686546463245492,495
"30TYK54",535,885,0.654205607476635,350
"30TYK53",509,968,0.901768172888016,459
"30TYK56",438,921,1.1027397260274,483
"30TYK55",254,914,2.59842519685039,660
"30TYK58",360,944,1.62222222222222,584
"30TYK57",369,964,1.61246612466125,595
"30TYK59",332,887,1.67168674698795,555
"30TUP00",134,594,3.43283582089552,460
"30TUP02",215,470,1.18604651162791,255
"30TUP01",259,567,1.18918918918919,308
"30TUP20",348,805,1.3132183908046,457
"30TUP21",124,577,3.65322580645161,453
"30TUP11",228,662,1.90350877192982,434
"30TUP10",179,736,3.11173184357542,557
"30TUP12",26,478,17.3846153846154,452
"30TTN76",718,1502,1.09192200557103,784
"30TTN75",989,1608,0.625884732052578,619
"30TTN78",92,893,8.70652173913044,801
"30TTN77",328,1249,2.80792682926829,921
"30TTN79",243,906,2.7283950617284,663
"30TTN70",235,899,2.82553191489362,664
"30TTN72",118,1087,8.21186440677966,969
"30TTN71",287,975,2.39721254355401,688
"30TTN74",677,1517,1.24076809453471,840
"30TTN73",230,1304,4.6695652173913,1074
"30TTN65",862,1537,0.783062645011601,675
"30TTN64",765,1412,0.845751633986928,647
"30TTN67",363,1252,2.44903581267218,889
"30TTN66",528,1477,1.79734848484848,949
"30TTN69",538,913,0.697026022304833,375
"30TTN68",551,960,0.742286751361162,409
"30TTN61",197,630,2.19796954314721,433
"30TTN60",199,627,2.15075376884422,428
"30TTN63",235,1113,3.73617021276596,878
"30TTN62",116,699,5.02586206896552,583
"30TTN98",120,759,5.325,639
"30TTN97",140,1183,7.45,1043
"30TTN99",86,544,5.32558139534884,458
"30TTN90",367,1080,1.94277929155313,713
"30TTN92",614,1311,1.13517915309446,697
"30TTN91",486,1228,1.52674897119342,742
"30TTN94",590,1532,1.59661016949153,942
"30TTN93",368,1360,2.69565217391304,992
"30TTN96",720,1512,1.1,792
"30TTN95",911,1583,0.737650933040615,672
"30TTN87",149,1195,7.02013422818792,1046
"30TTN86",736,1509,1.05027173913043,773
"30TTN89",115,558,3.85217391304348,443
"30TTN88",139,633,3.55395683453237,494
"30TTN81",567,1171,1.0652557319224,604
"30TTN80",289,1036,2.58477508650519,747
"30TTN83",503,1405,1.79324055666004,902
"30TTN82",321,1289,3.01557632398754,968
"30TTN85",917,1596,0.740458015267176,679
"30TTN84",770,1530,0.987012987012987,760
"30TYM05",55,595,9.81818181818182,540
"30TYM04",81,408,4.03703703703704,327
"30TYM07",196,1074,4.47959183673469,878
"30TYM06",60,770,11.8333333333333,710
"30TYM09",190,1239,5.52105263157895,1049
"30TYM08",441,1078,1.44444444444444,637
"30TYM01",119,597,4.01680672268908,478
"30TYM00",245,613,1.50204081632653,368
"30TYM03",151,496,2.28476821192053,345
"30TYM02",132,521,2.9469696969697,389
"30TTN54",321,1195,2.72274143302181,874
"30TTN53",87,921,9.58620689655172,834
"30TTN56",593,1214,1.04721753794266,621
"30TTN55",640,1307,1.0421875,667
"30TTN58",170,892,4.24705882352941,722
"30TTN57",346,1060,2.0635838150289,714
"30TTN59",233,865,2.71244635193133,632
"30TTN50",110,389,2.53636363636364,279
"30TTN52",13,445,33.2307692307692,432
"30TTN51",6,390,64,384
"30TWN93",921,1710,0.856677524429967,789
"30TWN92",752,1550,1.06117021276596,798
"30TWN95",918,1649,0.796296296296296,731
"30TWN94",945,1683,0.780952380952381,738
"30TWN97",316,1183,2.74367088607595,867
"30TWN96",412,1410,2.42233009708738,998
"30TWN99",690,1146,0.660869565217391,456
"30TWN98",516,1259,1.43992248062015,743
"30TYL51",270,763,1.82592592592593,493
"30TYL50",406,852,1.09852216748768,446
"30TYL49",95,457,3.81052631578947,362
"30TYL42",178,1075,5.03932584269663,897
"30TYL41",510,925,0.813725490196078,415
"30TYL44",792,1072,0.353535353535354,280
"30TYL43",779,1074,0.378690629011553,295
"30TYL46",328,797,1.42987804878049,469
"30TYL45",287,958,2.33797909407666,671
"30TYL48",202,766,2.79207920792079,564
"30TYL47",616,794,0.288961038961039,178
"30TYL40",509,1060,1.08251473477407,551
"30TYL39",244,501,1.05327868852459,257
"30TVL58",45,1027,21.8222222222222,982
"30TYL38",269,790,1.9368029739777,521
"30TVL57",61,1135,17.6065573770492,1074
"30TVL59",390,976,1.5025641025641,586
"30TYL31",479,1024,1.13778705636743,545
"30TVL50",386,978,1.53367875647668,592
"30TYL30",520,1144,1.2,624
"30TYL33",334,1101,2.29640718562874,767
"30TVL52",395,1304,2.30126582278481,909
"30TYL32",218,1113,4.10550458715596,895
"30TVL51",507,1201,1.36883629191322,694
"30TYL35",335,962,1.87164179104478,627
"30TVL54",532,1333,1.50563909774436,801
"30TYL34",409,1073,1.62347188264059,664
"30TVL53",235,1319,4.61276595744681,1084
"30TYL37",172,812,3.72093023255814,640
"30TVL56",471,1275,1.70700636942675,804
"30TYL36",255,825,2.23529411764706,570
"30TVL55",719,1308,0.819193324061196,589
"30TVL47",136,1281,8.41911764705882,1145
"30TVL46",205,1474,6.19024390243902,1269
"30TVL49",539,1130,1.09647495361781,591
"30TVL48",476,1238,1.60084033613445,762
"30TVL41",452,1345,1.97566371681416,893
"30TVL40",474,1185,1.5,711
"30TVL43",718,1401,0.95125348189415,683
"30TVL42",519,1438,1.77071290944123,919
"30TVL45",651,1394,1.14132104454685,743
"30TVL44",449,1479,2.29398663697105,1030
"30TVL81",291,803,1.75945017182131,512
"30TVL80",170,680,3,510
"30TVL79",177,672,2.79661016949153,495
"30TYL53",126,995,6.8968253968254,869
"30TVL72",463,1007,1.17494600431965,544
"30TYL52",144,973,5.75694444444444,829
"30TVL71",149,846,4.67785234899329,697
"30TYL55",69,869,11.5942028985507,800
"30TVL74",286,1135,2.96853146853147,849
"30TYL54",79,991,11.5443037974684,912
"30TVL73",640,1108,0.73125,468
"30TYL57",57,731,11.8245614035088,674
"30TVL76",403,1272,2.15632754342432,869
"30TYL56",12,724,59.3333333333333,712
"30TVL75",350,1185,2.38571428571429,835
"30TYL59",40,321,7.025,281
"30TVL78",297,960,2.23232323232323,663
"30TYL58",187,694,2.71122994652406,507
"30TVL77",418,1259,2.01196172248804,841
"30TVL70",129,666,4.16279069767442,537
"30TYL06",94,578,5.14893617021277,484
"30TVL69",165,750,3.54545454545455,585
"30TYL05",135,589,3.36296296296296,454
"30TVL68",84,901,9.72619047619048,817
"30TYL08",198,553,1.79292929292929,355
"30TYL07",224,527,1.35267857142857,303
"30TYL09",295,584,0.979661016949153,289
"30TVL61",371,1025,1.76280323450135,654
"30TVL60",152,835,4.49342105263158,683
"30TYL00",618,1134,0.83495145631068,516
"30TVL63",309,1246,3.03236245954693,937
"30TVL62",518,1145,1.21042471042471,627
"30TYL02",218,835,2.8302752293578,617
"30TVL65",348,1209,2.47413793103448,861
"30TYL01",396,969,1.4469696969697,573
"30TVL64",404,1238,2.06435643564356,834
"30TYL04",236,597,1.52966101694915,361
"30TVL67",345,1121,2.24927536231884,776
"30TYL03",197,644,2.26903553299492,447
"30TVL66",655,1223,0.867175572519084,568
"30TVL14",295,1276,3.32542372881356,981
"30TVL13",399,1486,2.72431077694236,1087
"30TVL16",382,1256,2.28795811518325,874
"30TVL15",80,1245,14.5625,1165
"30TVL18",331,1215,2.67069486404834,884
"30TVL17",524,1207,1.30343511450382,683
"30TVL19",270,912,2.37777777777778,642
"30TVL10",474,1336,1.81856540084388,862
"30TVL12",860,1471,0.71046511627907,611
"30TVL11",728,1491,1.04807692307692,763
"30TYL28",259,575,1.22007722007722,316
"30TVL03",370,1335,2.60810810810811,965
"30TYL27",279,599,1.14695340501792,320
"30TVL02",720,1404,0.95,684
"30TVL05",104,863,7.29807692307692,759
"30TYL29",227,548,1.41409691629956,321
"30TVL04",307,909,1.96091205211726,602
"30TVL07",263,1001,2.80608365019011,738
"30TVL06",332,939,1.82831325301205,607
"30TVL09",91,819,8,728
"30TVL08",63,1021,15.2063492063492,958
"30TYL20",392,1273,2.24744897959184,881
"30TYL22",242,916,2.78512396694215,674
"30TYL21",526,1009,0.918250950570342,483
"30TYL24",113,736,5.51327433628319,623
"30TYL23",177,762,3.30508474576271,585
"30TYL26",190,603,2.17368421052632,413
"30TVL01",288,1441,4.00347222222222,1153
"30TYL25",73,677,8.27397260273973,604
"30TVL00",654,1372,1.09785932721713,718
"30TYL17",242,556,1.29752066115702,314
"30TVL36",121,1415,10.6942148760331,1294
"30TYL16",209,537,1.56937799043062,328
"30TVL35",668,1398,1.09281437125748,730
"30TYL19",162,589,2.6358024691358,427
"30TVL38",416,1333,2.20432692307692,917
"30TYL18",192,574,1.98958333333333,382
"30TVL37",761,1309,0.720105124835742,548
"30TVL39",436,1125,1.5802752293578,689
"30TYL11",502,1027,1.04581673306773,525
"30TVL30",499,1299,1.60320641282565,800
"30TYL10",503,1208,1.40159045725646,705
"30TYL13",49,608,11.4081632653061,559
"30TVL32",657,1463,1.22678843226788,806
"30TYL12",168,887,4.27976190476191,719
"30TVL31",693,1441,1.07936507936508,748
"30TYL15",171,502,1.93567251461988,331
"30TVL34",624,1456,1.33333333333333,832
"30TYL14",128,487,2.8046875,359
"30TVL33",918,1412,0.538126361655773,494
"30TVL25",593,1347,1.27150084317032,754
"30TVL24",628,1384,1.20382165605096,756
"30TVL27",721,1361,0.887656033287101,640
"30TVL26",457,1383,2.02625820568928,926
"30TVL29",207,1056,4.10144927536232,849
"30TVL28",200,1390,5.95,1190
"30TVL21",598,1463,1.44648829431438,865
"30TVL20",420,1329,2.16428571428571,909
"30TVL23",625,1458,1.3328,833
"30TVL22",893,1477,0.653975363941769,584
"30TVK73",188,557,1.96276595744681,369
"30TVK75",339,841,1.48082595870206,502
"30TVK74",247,708,1.8663967611336,461
